model_key	phase	method	score_type	direction	src_lang	tgt_lang	examples	aligned_score_mean	aligned_score_std	hard_negative_score_mean	margin_mean	margin_min	recall_at_1	recall_at_5	recall_at_10	mrr	median_rank	hubness_at10_max_rate	hubness_at10_gini
random_mlm200	mlm200	random	raw_cosine	chr->acu	chr	acu	659	0.994742	0.001456	0.996817	-0.002075	-0.007241	0.001517	0.007587	0.022762	0.012861	256.0	0.669196	0.952201
random_mlm200	mlm200	random	centered_cosine	chr->acu	chr	acu	659	0.11571	0.172045	0.422254	-0.306545	-0.831385	0.00607	0.034901	0.063733	0.031194	150.0	0.139605	0.626573
random_mlm200	mlm200	random	csls_k10	chr->acu	chr	acu	659	-0.003327	0.001389	-0.001129	-0.002198	-0.0073	0.003035	0.019727	0.036419	0.019634	216.0	0.330804	0.862899
random_mlm200	mlm200	random	centered_csls_k10	chr->acu	chr	acu	659	-0.485092	0.324757	0.052112	-0.537204	-1.695961	0.010622	0.037936	0.063733	0.034983	143.0	0.091047	0.38989
random_mlm200	mlm200	random	raw_cosine	chr->ake	chr	ake	673	0.991732	0.001867	0.996218	-0.004486	-0.013257	0.001486	0.011887	0.02526	0.013046	325.0	0.976226	0.978975
random_mlm200	mlm200	random	centered_cosine	chr->ake	chr	ake	673	0.080598	0.152756	0.385769	-0.305171	-0.862742	0.005944	0.035661	0.057949	0.030135	202.0	0.167905	0.689268
random_mlm200	mlm200	random	csls_k10	chr->ake	chr	ake	673	-0.004866	0.002041	-0.000399	-0.004467	-0.015839	0.001486	0.019316	0.032689	0.018163	302.0	0.829123	0.965381
random_mlm200	mlm200	random	centered_csls_k10	chr->ake	chr	ake	673	-0.463564	0.282232	0.048197	-0.51176	-1.69887	0.007429	0.037147	0.049034	0.030456	186.0	0.080238	0.453865
random_mlm200	mlm200	random	raw_cosine	chr->bsn	chr	bsn	629	0.995042	0.001389	0.9969	-0.001859	-0.007043	0.006359	0.019078	0.033386	0.019707	260.0	0.615262	0.947959
random_mlm200	mlm200	random	centered_cosine	chr->bsn	chr	bsn	629	0.090085	0.159105	0.419473	-0.329388	-0.844865	0.007949	0.025437	0.050874	0.026173	174.0	0.152623	0.659641
random_mlm200	mlm200	random	csls_k10	chr->bsn	chr	bsn	629	-0.003195	0.001326	-0.001027	-0.002168	-0.007685	0.009539	0.027027	0.042925	0.025951	227.0	0.567568	0.886848
random_mlm200	mlm200	random	centered_csls_k10	chr->bsn	chr	bsn	629	-0.517411	0.297148	0.05375	-0.571161	-1.701387	0.007949	0.015898	0.041335	0.024554	180.0	0.076312	0.43215
random_mlm200	mlm200	random	raw_cosine	chr->cop	chr	cop	678	0.99704	0.002161	0.998861	-0.00182	-0.032132	0.0059	0.019174	0.035398	0.022225	251.0	0.264012	0.818706
random_mlm200	mlm200	random	centered_cosine	chr->cop	chr	cop	678	0.17234	0.327964	0.647121	-0.474781	-1.496862	0.0059	0.032448	0.053097	0.027667	187.0	0.106195	0.534027
random_mlm200	mlm200	random	csls_k10	chr->cop	chr	cop	678	-0.003241	0.003046	-0.000243	-0.002998	-0.036045	0.004425	0.019174	0.044248	0.02261	230.0	0.190265	0.729182
random_mlm200	mlm200	random	centered_csls_k10	chr->cop	chr	cop	678	-0.896221	0.643119	0.00381	-0.900031	-3.007683	0.007375	0.026549	0.057522	0.028648	179.0	0.070796	0.363275
random_mlm200	mlm200	random	raw_cosine	chr->kbh	chr	kbh	501	0.994285	0.001535	0.996679	-0.002394	-0.006947	0.007984	0.02994	0.03992	0.02669	210.0	0.806387	0.951024
random_mlm200	mlm200	random	centered_cosine	chr->kbh	chr	kbh	501	0.123722	0.17552	0.431389	-0.307667	-0.870579	0.017964	0.067864	0.115768	0.052759	107.0	0.131737	0.578573
random_mlm200	mlm200	random	csls_k10	chr->kbh	chr	kbh	501	-0.003352	0.001489	-0.000857	-0.002495	-0.007908	0.00998	0.043912	0.065868	0.034567	174.0	0.39521	0.887899
random_mlm200	mlm200	random	centered_csls_k10	chr->kbh	chr	kbh	501	-0.459133	0.324692	0.074883	-0.534016	-1.85169	0.015968	0.06986	0.115768	0.052325	102.0	0.083832	0.34147
random_mlm200	mlm200	random	raw_cosine	chr->nhg	chr	nhg	673	0.994675	0.001507	0.99682	-0.002146	-0.008438	0.0	0.017831	0.031204	0.016619	256.0	0.668648	0.949105
random_mlm200	mlm200	random	centered_cosine	chr->nhg	chr	nhg	673	0.117475	0.16727	0.432039	-0.314565	-0.999814	0.004458	0.044577	0.080238	0.032816	154.0	0.148588	0.648169
random_mlm200	mlm200	random	csls_k10	chr->nhg	chr	nhg	673	-0.003293	0.001484	-0.001017	-0.002276	-0.009445	0.005944	0.016345	0.044577	0.023001	213.0	0.561664	0.849907
random_mlm200	mlm200	random	centered_csls_k10	chr->nhg	chr	nhg	673	-0.478847	0.311314	0.054929	-0.533776	-1.935871	0.008915	0.056464	0.080238	0.038403	153.0	0.089153	0.402492
random_mlm200	mlm200	random	raw_cosine	chr->oji	chr	oji	674	0.998134	0.001062	0.999361	-0.001227	-0.006404	0.008902	0.035608	0.05638	0.031825	184.0	0.175074	0.730098
random_mlm200	mlm200	random	centered_cosine	chr->oji	chr	oji	674	0.217696	0.304819	0.695105	-0.477409	-1.535428	0.011869	0.037092	0.071217	0.038797	135.0	0.11276	0.549811
random_mlm200	mlm200	random	csls_k10	chr->oji	chr	oji	674	-0.002079	0.001805	0.000102	-0.002181	-0.011539	0.014837	0.04451	0.068249	0.039645	164.0	0.114243	0.613483
random_mlm200	mlm200	random	centered_csls_k10	chr->oji	chr	oji	674	-0.798999	0.611472	0.073834	-0.872833	-3.025659	0.007418	0.035608	0.083086	0.037683	131.0	0.050445	0.344296
random_mlm200	mlm200	random	raw_cosine	chr->syr	chr	syr	678	0.993496	0.003203	0.998143	-0.004647	-0.017577	0.00295	0.011799	0.022124	0.014918	305.0	0.740413	0.951918
random_mlm200	mlm200	random	centered_cosine	chr->syr	chr	syr	678	0.092911	0.225174	0.512931	-0.42002	-1.314877	0.0059	0.019174	0.050147	0.023367	220.0	0.241888	0.762317
random_mlm200	mlm200	random	csls_k10	chr->syr	chr	syr	678	-0.005776	0.003329	-0.000228	-0.005549	-0.020509	0.00295	0.014749	0.029499	0.015913	269.0	0.591445	0.926786
random_mlm200	mlm200	random	centered_csls_k10	chr->syr	chr	syr	678	-0.686769	0.445978	0.009385	-0.696154	-2.464017	0.00295	0.028024	0.057522	0.024201	219.0	0.120944	0.573708
random_mlm200	mlm200	random	raw_cosine	chr->usp	chr	usp	678	0.989332	0.00203	0.994495	-0.005163	-0.013565	0.004425	0.011799	0.023599	0.014384	324.0	1.0	0.980985
random_mlm200	mlm200	random	centered_cosine	chr->usp	chr	usp	678	0.073295	0.130411	0.351739	-0.278444	-0.702476	0.007375	0.030973	0.057522	0.028339	192.0	0.148968	0.669796
random_mlm200	mlm200	random	csls_k10	chr->usp	chr	usp	678	-0.005889	0.002407	-0.00024	-0.005649	-0.016181	0.004425	0.013274	0.028024	0.01646	310.0	0.982301	0.974198
random_mlm200	mlm200	random	centered_csls_k10	chr->usp	chr	usp	678	-0.423074	0.238374	0.050916	-0.47399	-1.324681	0.0059	0.026549	0.048673	0.026363	197.0	0.073746	0.421567
random_mlm200	mlm200	random	raw_cosine	cop->acu	cop	acu	659	0.994106	0.002116	0.996967	-0.00286	-0.00928	0.003035	0.010622	0.019727	0.013746	285.0	0.819423	0.960528
random_mlm200	mlm200	random	centered_cosine	cop->acu	cop	acu	659	0.056998	0.150307	0.382932	-0.325934	-0.862083	0.003035	0.021244	0.040971	0.019825	227.0	0.157815	0.717622
random_mlm200	mlm200	random	csls_k10	cop->acu	cop	acu	659	-0.004285	0.002213	-0.000956	-0.00333	-0.012062	0.003035	0.007587	0.028832	0.014563	265.0	0.585736	0.922704
random_mlm200	mlm200	random	centered_csls_k10	cop->acu	cop	acu	659	-0.514862	0.282225	0.037555	-0.552417	-1.629966	0.00607	0.022762	0.040971	0.02324	237.0	0.109256	0.487792
random_mlm200	mlm200	random	raw_cosine	cop->ake	cop	ake	673	0.990532	0.00216	0.995748	-0.005216	-0.012632	0.002972	0.008915	0.014859	0.012407	335.0	0.994056	0.980878
random_mlm200	mlm200	random	centered_cosine	cop->ake	cop	ake	673	0.042217	0.121126	0.346531	-0.304314	-0.692003	0.002972	0.010401	0.020802	0.014744	252.0	0.187221	0.775045
random_mlm200	mlm200	random	csls_k10	cop->ake	cop	ake	673	-0.00626	0.002425	-0.000331	-0.005929	-0.01525	0.004458	0.011887	0.019316	0.014416	325.0	0.934621	0.973745
random_mlm200	mlm200	random	centered_csls_k10	cop->ake	cop	ake	673	-0.456953	0.228899	0.034959	-0.491912	-1.339535	0.004458	0.013373	0.028232	0.016848	249.0	0.10847	0.556924
random_mlm200	mlm200	random	raw_cosine	cop->bsn	cop	bsn	629	0.994363	0.002099	0.99684	-0.002476	-0.008077	0.00159	0.009539	0.027027	0.013909	300.0	0.798092	0.956773
random_mlm200	mlm200	random	centered_cosine	cop->bsn	cop	bsn	629	0.04174	0.144597	0.381986	-0.340246	-0.788884	0.006359	0.017488	0.031797	0.019659	256.0	0.170111	0.728047
random_mlm200	mlm200	random	csls_k10	cop->bsn	cop	bsn	629	-0.003775	0.002167	-0.000857	-0.002918	-0.01167	0.0	0.012719	0.023847	0.013636	290.0	0.597774	0.921846
random_mlm200	mlm200	random	centered_csls_k10	cop->bsn	cop	bsn	629	-0.534272	0.278996	0.040094	-0.574366	-1.564007	0.004769	0.019078	0.025437	0.018576	247.0	0.108108	0.524289
random_mlm200	mlm200	random	raw_cosine	cop->chr	cop	chr	678	0.99704	0.002161	0.998914	-0.001874	-0.007725	0.007375	0.023599	0.041298	0.02423	226.0	0.261062	0.85841
random_mlm200	mlm200	random	centered_cosine	cop->chr	cop	chr	678	0.17234	0.327964	0.711239	-0.538899	-1.551691	0.004425	0.032448	0.054572	0.025874	197.0	0.129794	0.683547
random_mlm200	mlm200	random	csls_k10	cop->chr	cop	chr	678	-0.003241	0.003046	1.4e-05	-0.003255	-0.01429	0.00885	0.023599	0.050147	0.026785	216.0	0.160767	0.780106
random_mlm200	mlm200	random	centered_csls_k10	cop->chr	cop	chr	678	-0.896221	0.643119	0.053996	-0.950217	-2.933516	0.004425	0.026549	0.054572	0.025853	186.0	0.100295	0.498309
random_mlm200	mlm200	random	raw_cosine	cop->kbh	cop	kbh	501	0.99365	0.001793	0.996764	-0.003113	-0.008334	0.005988	0.017964	0.033932	0.019246	222.0	0.852295	0.96012
random_mlm200	mlm200	random	centered_cosine	cop->kbh	cop	kbh	501	0.068404	0.147394	0.389069	-0.320665	-0.746482	0.003992	0.021956	0.045908	0.024435	165.0	0.173653	0.688396
random_mlm200	mlm200	random	csls_k10	cop->kbh	cop	kbh	501	-0.004189	0.001877	-0.000772	-0.003417	-0.010335	0.007984	0.015968	0.035928	0.022653	201.0	0.642715	0.923958
random_mlm200	mlm200	random	centered_csls_k10	cop->kbh	cop	kbh	501	-0.487708	0.280885	0.05195	-0.539659	-1.459978	0.005988	0.025948	0.063872	0.029063	166.0	0.101796	0.491692
random_mlm200	mlm200	random	raw_cosine	cop->nhg	cop	nhg	673	0.99402	0.002268	0.996745	-0.002726	-0.009481	0.001486	0.011887	0.028232	0.013629	301.0	0.81575	0.965679
random_mlm200	mlm200	random	centered_cosine	cop->nhg	cop	nhg	673	0.075594	0.135241	0.393162	-0.317567	-0.800958	0.007429	0.022288	0.037147	0.023021	203.0	0.191679	0.729527
random_mlm200	mlm200	random	csls_k10	cop->nhg	cop	nhg	673	-0.004048	0.002478	-0.001075	-0.002973	-0.016958	0.0	0.014859	0.031204	0.014451	270.0	0.503715	0.910906
random_mlm200	mlm200	random	centered_csls_k10	cop->nhg	cop	nhg	673	-0.485704	0.246633	0.04178	-0.527485	-1.472813	0.004458	0.016345	0.029718	0.019292	221.0	0.105498	0.519272
random_mlm200	mlm200	random	raw_cosine	cop->oji	cop	oji	674	0.997458	0.001332	0.999292	-0.001834	-0.008433	0.002967	0.019288	0.032641	0.019686	250.0	0.227003	0.833479
random_mlm200	mlm200	random	centered_cosine	cop->oji	cop	oji	674	0.147373	0.316452	0.733025	-0.585652	-1.575351	0.008902	0.032641	0.05638	0.027768	215.0	0.160237	0.684655
random_mlm200	mlm200	random	csls_k10	cop->oji	cop	oji	674	-0.003002	0.002303	0.000211	-0.003213	-0.016995	0.004451	0.022255	0.040059	0.020746	238.0	0.175074	0.762614
random_mlm200	mlm200	random	centered_csls_k10	cop->oji	cop	oji	674	-0.966781	0.623544	0.068516	-1.035298	-3.091528	0.005935	0.031157	0.050445	0.026409	222.0	0.099407	0.522283
random_mlm200	mlm200	random	raw_cosine	cop->syr	cop	syr	678	0.994405	0.003769	0.999246	-0.00484	-0.016699	0.00295	0.017699	0.030973	0.016961	303.0	0.331858	0.895185
random_mlm200	mlm200	random	centered_cosine	cop->syr	cop	syr	678	0.116988	0.281259	0.632779	-0.515791	-1.398025	0.0059	0.023599	0.047198	0.024638	220.0	0.249263	0.765479
random_mlm200	mlm200	random	csls_k10	cop->syr	cop	syr	678	-0.005956	0.004054	0.000115	-0.006071	-0.018372	0.00295	0.017699	0.038348	0.018715	275.0	0.306785	0.86854
random_mlm200	mlm200	random	centered_csls_k10	cop->syr	cop	syr	678	-0.813338	0.563187	0.038397	-0.851735	-2.671254	0.00295	0.022124	0.053097	0.022951	206.0	0.138643	0.622881
random_mlm200	mlm200	random	raw_cosine	cop->usp	cop	usp	678	0.987413	0.002575	0.993447	-0.006035	-0.01631	0.0	0.00885	0.014749	0.010392	334.0	0.99705	0.983445
random_mlm200	mlm200	random	centered_cosine	cop->usp	cop	usp	678	0.032421	0.11023	0.304907	-0.272486	-0.692497	0.004425	0.0059	0.022124	0.014804	263.0	0.181416	0.72259
random_mlm200	mlm200	random	csls_k10	cop->usp	cop	usp	678	-0.007305	0.002843	-0.00066	-0.006645	-0.020464	0.0	0.0059	0.014749	0.009976	327.0	0.99115	0.98037
random_mlm200	mlm200	random	centered_csls_k10	cop->usp	cop	usp	678	-0.424524	0.213806	0.037996	-0.46252	-1.343316	0.001475	0.0059	0.020649	0.012923	259.0	0.106195	0.510025
random_mlm200	mlm200	random	raw_cosine	kbh->acu	kbh	acu	488	0.99733	0.000901	0.998356	-0.001025	-0.004394	0.016393	0.055328	0.112705	0.048463	126.0	0.39959	0.721762
random_mlm200	mlm200	random	centered_cosine	kbh->acu	kbh	acu	488	0.168642	0.188101	0.461888	-0.293246	-0.93831	0.032787	0.081967	0.133197	0.071216	93.0	0.116803	0.461232
random_mlm200	mlm200	random	csls_k10	kbh->acu	kbh	acu	488	-0.001678	0.001318	2.4e-05	-0.001702	-0.007098	0.02459	0.081967	0.131148	0.06484	104.0	0.184426	0.530309
random_mlm200	mlm200	random	centered_csls_k10	kbh->acu	kbh	acu	488	-0.464547	0.3372	0.071629	-0.536176	-2.043942	0.032787	0.088115	0.139344	0.073677	94.0	0.053279	0.204148
random_mlm200	mlm200	random	raw_cosine	kbh->ake	kbh	ake	500	0.99637	0.0012	0.998063	-0.001693	-0.008107	0.004	0.022	0.05	0.024355	207.0	0.688	0.89318
random_mlm200	mlm200	random	centered_cosine	kbh->ake	kbh	ake	500	0.101241	0.184883	0.424138	-0.322897	-1.109038	0.016	0.062	0.1	0.047377	148.0	0.156	0.517561
random_mlm200	mlm200	random	csls_k10	kbh->ake	kbh	ake	500	-0.002622	0.001879	-3.7e-05	-0.002585	-0.01279	0.008	0.03	0.06	0.031101	181.0	0.466	0.799146
random_mlm200	mlm200	random	centered_csls_k10	kbh->ake	kbh	ake	500	-0.523586	0.348072	0.056585	-0.580171	-2.187096	0.008	0.066	0.094	0.0419	143.0	0.056	0.222253
random_mlm200	mlm200	random	raw_cosine	kbh->bsn	kbh	bsn	465	0.997096	0.000966	0.998283	-0.001187	-0.004805	0.021505	0.066667	0.08172	0.048592	157.0	0.436559	0.80825
random_mlm200	mlm200	random	centered_cosine	kbh->bsn	kbh	bsn	465	0.124737	0.187657	0.448762	-0.324025	-0.984937	0.036559	0.068817	0.111828	0.066899	122.0	0.146237	0.488936
random_mlm200	mlm200	random	csls_k10	kbh->bsn	kbh	bsn	465	-0.002096	0.00149	-4.3e-05	-0.002053	-0.009828	0.021505	0.051613	0.088172	0.048855	136.0	0.313978	0.69463
random_mlm200	mlm200	random	centered_csls_k10	kbh->bsn	kbh	bsn	465	-0.519534	0.361211	0.073314	-0.592848	-1.982106	0.034409	0.07957	0.113978	0.067495	119.0	0.070968	0.242747
random_mlm200	mlm200	random	raw_cosine	kbh->chr	kbh	chr	501	0.994285	0.001535	0.995959	-0.001674	-0.006248	0.007984	0.031936	0.065868	0.03095	174.0	0.828343	0.908369
random_mlm200	mlm200	random	centered_cosine	kbh->chr	kbh	chr	501	0.123722	0.17552	0.395896	-0.272174	-1.03165	0.017964	0.055888	0.097804	0.051097	95.0	0.083832	0.411362
random_mlm200	mlm200	random	csls_k10	kbh->chr	kbh	chr	501	-0.003352	0.001489	-0.001136	-0.002216	-0.008228	0.00998	0.047904	0.077844	0.038538	149.0	0.538922	0.842369
random_mlm200	mlm200	random	centered_csls_k10	kbh->chr	kbh	chr	501	-0.459133	0.324692	0.055224	-0.514357	-1.92906	0.013972	0.061876	0.097804	0.04812	104.0	0.0499	0.230774
random_mlm200	mlm200	random	raw_cosine	kbh->cop	kbh	cop	501	0.99365	0.001793	0.995509	-0.001859	-0.005652	0.003992	0.011976	0.027944	0.017052	212.0	0.760479	0.940699
random_mlm200	mlm200	random	centered_cosine	kbh->cop	kbh	cop	501	0.068404	0.147394	0.339602	-0.271197	-0.773632	0.00998	0.035928	0.05988	0.031987	161.0	0.133733	0.517567
random_mlm200	mlm200	random	csls_k10	kbh->cop	kbh	cop	501	-0.004189	0.001877	-0.001746	-0.002443	-0.007579	0.007984	0.013972	0.02994	0.0217	197.0	0.672655	0.896618
random_mlm200	mlm200	random	centered_csls_k10	kbh->cop	kbh	cop	501	-0.487708	0.280885	0.016306	-0.504014	-1.520028	0.005988	0.041916	0.061876	0.031041	166.0	0.067864	0.323256
random_mlm200	mlm200	random	raw_cosine	kbh->nhg	kbh	nhg	498	0.99732	0.000922	0.998415	-0.001096	-0.005187	0.032129	0.100402	0.13253	0.072215	125.0	0.337349	0.740058
random_mlm200	mlm200	random	centered_cosine	kbh->nhg	kbh	nhg	498	0.172542	0.197459	0.46966	-0.297118	-1.225481	0.042169	0.108434	0.140562	0.082689	84.0	0.120482	0.472398
random_mlm200	mlm200	random	csls_k10	kbh->nhg	kbh	nhg	498	-0.00173	0.001443	9.3e-05	-0.001822	-0.00827	0.042169	0.11245	0.15261	0.085119	104.0	0.168675	0.56788
random_mlm200	mlm200	random	centered_csls_k10	kbh->nhg	kbh	nhg	498	-0.462741	0.368902	0.076983	-0.539725	-2.330518	0.046185	0.120482	0.172691	0.09089	83.0	0.046185	0.212425
random_mlm200	mlm200	random	raw_cosine	kbh->oji	kbh	oji	500	0.99392	0.001678	0.995983	-0.002063	-0.006556	0.006	0.036	0.052	0.02688	184.0	0.796	0.938051
random_mlm200	mlm200	random	centered_cosine	kbh->oji	kbh	oji	500	0.128669	0.168618	0.384397	-0.255728	-0.794459	0.024	0.078	0.128	0.06154	113.0	0.094	0.437659
random_mlm200	mlm200	random	csls_k10	kbh->oji	kbh	oji	500	-0.003762	0.001757	-0.00117	-0.002592	-0.009047	0.014	0.04	0.084	0.038928	155.0	0.514	0.894282
random_mlm200	mlm200	random	centered_csls_k10	kbh->oji	kbh	oji	500	-0.431275	0.30529	0.048657	-0.479933	-1.559954	0.018	0.082	0.13	0.06048	105.0	0.056	0.2509
random_mlm200	mlm200	random	raw_cosine	kbh->syr	kbh	syr	501	0.99045	0.003992	0.995236	-0.004787	-0.017128	0.0	0.011976	0.021956	0.013478	242.0	0.804391	0.94595
random_mlm200	mlm200	random	centered_cosine	kbh->syr	kbh	syr	501	0.038969	0.128118	0.305957	-0.266988	-0.743101	0.003992	0.021956	0.035928	0.02177	183.0	0.187625	0.619125
random_mlm200	mlm200	random	csls_k10	kbh->syr	kbh	syr	501	-0.007029	0.003789	-0.001957	-0.005072	-0.017318	0.0	0.011976	0.035928	0.015734	230.0	0.622755	0.924699
random_mlm200	mlm200	random	centered_csls_k10	kbh->syr	kbh	syr	501	-0.44572	0.24659	0.023591	-0.469311	-1.261252	0.005988	0.023952	0.045908	0.024941	191.0	0.097804	0.382024
random_mlm200	mlm200	random	raw_cosine	kbh->usp	kbh	usp	501	0.99356	0.001836	0.996886	-0.003326	-0.009962	0.005988	0.027944	0.053892	0.025609	218.0	0.982036	0.958409
random_mlm200	mlm200	random	centered_cosine	kbh->usp	kbh	usp	501	0.096708	0.168288	0.39652	-0.299812	-0.84457	0.01996	0.067864	0.103792	0.052246	120.0	0.151697	0.503586
random_mlm200	mlm200	random	csls_k10	kbh->usp	kbh	usp	501	-0.004607	0.002663	-4.4e-05	-0.004563	-0.01523	0.007984	0.037924	0.05988	0.029711	201.0	0.92016	0.940336
random_mlm200	mlm200	random	centered_csls_k10	kbh->usp	kbh	usp	501	-0.465667	0.321039	0.072709	-0.538376	-1.739195	0.023952	0.053892	0.107784	0.052772	125.0	0.053892	0.24192
random_mlm200	mlm200	random	raw_cosine	nhg->acu	nhg	acu	655	0.997362	0.000901	0.998414	-0.001052	-0.005423	0.010687	0.039695	0.068702	0.035329	158.0	0.280916	0.709323
random_mlm200	mlm200	random	centered_cosine	nhg->acu	nhg	acu	655	0.160524	0.189981	0.479024	-0.3185	-1.391715	0.021374	0.071756	0.09313	0.053429	142.0	0.109924	0.499602
random_mlm200	mlm200	random	csls_k10	nhg->acu	nhg	acu	655	-0.001791	0.001325	-1.9e-05	-0.001772	-0.008927	0.021374	0.047328	0.080916	0.046867	144.0	0.145038	0.501347
random_mlm200	mlm200	random	centered_csls_k10	nhg->acu	nhg	acu	655	-0.517599	0.348202	0.061133	-0.578733	-2.583527	0.019847	0.068702	0.108397	0.051855	137.0	0.039695	0.220641
random_mlm200	mlm200	random	raw_cosine	nhg->ake	nhg	ake	669	0.995778	0.00156	0.997879	-0.002101	-0.012479	0.010463	0.029895	0.038864	0.026376	273.0	0.766816	0.928486
random_mlm200	mlm200	random	centered_cosine	nhg->ake	nhg	ake	669	0.108446	0.177387	0.436296	-0.32785	-1.294468	0.010463	0.03438	0.070254	0.035001	172.0	0.200299	0.571904
random_mlm200	mlm200	random	csls_k10	nhg->ake	nhg	ake	669	-0.003477	0.002483	-0.000204	-0.003273	-0.021925	0.010463	0.03438	0.047833	0.029607	258.0	0.587444	0.874897
random_mlm200	mlm200	random	centered_csls_k10	nhg->ake	nhg	ake	669	-0.529432	0.347304	0.047422	-0.576853	-2.344287	0.011958	0.041854	0.068759	0.035307	165.0	0.074738	0.272144
random_mlm200	mlm200	random	raw_cosine	nhg->bsn	nhg	bsn	625	0.997195	0.000987	0.998316	-0.001121	-0.004636	0.0192	0.0432	0.0672	0.040923	192.0	0.2896	0.780451
random_mlm200	mlm200	random	centered_cosine	nhg->bsn	nhg	bsn	625	0.119049	0.189963	0.456321	-0.337272	-1.075686	0.0256	0.0672	0.0848	0.053882	150.0	0.1392	0.538202
random_mlm200	mlm200	random	csls_k10	nhg->bsn	nhg	bsn	625	-0.002023	0.00149	-9.2e-05	-0.001931	-0.010081	0.0224	0.0512	0.0784	0.045445	171.0	0.1888	0.64017
random_mlm200	mlm200	random	centered_csls_k10	nhg->bsn	nhg	bsn	625	-0.546286	0.377572	0.059041	-0.605327	-2.047716	0.0272	0.0704	0.0896	0.057358	145.0	0.0512	0.269397
random_mlm200	mlm200	random	raw_cosine	nhg->chr	nhg	chr	673	0.994675	0.001507	0.996448	-0.001773	-0.006009	0.002972	0.017831	0.040119	0.020243	249.0	0.604755	0.921402
random_mlm200	mlm200	random	centered_cosine	nhg->chr	nhg	chr	673	0.117475	0.16727	0.393797	-0.276322	-0.932293	0.011887	0.043091	0.068351	0.03739	159.0	0.111441	0.5039
random_mlm200	mlm200	random	csls_k10	nhg->chr	nhg	chr	673	-0.003293	0.001484	-0.001055	-0.002238	-0.007957	0.004458	0.026746	0.057949	0.026401	202.0	0.426449	0.852988
random_mlm200	mlm200	random	centered_csls_k10	nhg->chr	nhg	chr	673	-0.478847	0.311314	0.033954	-0.512802	-1.814992	0.011887	0.049034	0.084695	0.0395	159.0	0.05052	0.295224
random_mlm200	mlm200	random	raw_cosine	nhg->cop	nhg	cop	673	0.99402	0.002268	0.995973	-0.001953	-0.031153	0.0	0.010401	0.017831	0.011397	293.0	0.624071	0.935907
random_mlm200	mlm200	random	centered_cosine	nhg->cop	nhg	cop	673	0.075594	0.135241	0.346205	-0.270611	-0.68575	0.004458	0.017831	0.035661	0.020163	206.0	0.132244	0.576645
random_mlm200	mlm200	random	csls_k10	nhg->cop	nhg	cop	673	-0.004048	0.002478	-0.001471	-0.002576	-0.036484	0.002972	0.007429	0.023774	0.014407	252.0	0.665676	0.895396
random_mlm200	mlm200	random	centered_csls_k10	nhg->cop	nhg	cop	673	-0.485704	0.246633	0.008294	-0.493998	-1.378201	0.001486	0.017831	0.034175	0.01811	210.0	0.068351	0.358215
random_mlm200	mlm200	random	raw_cosine	nhg->kbh	nhg	kbh	498	0.99732	0.000922	0.998369	-0.001049	-0.004269	0.036145	0.098394	0.118474	0.073928	111.0	0.218875	0.700328
